key,type,side,segment,superclass,nt,count,peak_activity,gf_silenced_peak
SMP458|L|,SMP458,L,,cb_intrinsic,acetylcholine,1,4.5824468479047075e-10,4.5824468479047075e-10
SMP458|R|,SMP458,R,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP459|L|,SMP459,L,,cb_intrinsic,acetylcholine,4,0.0009286359552538409,0.001033442000770383
SMP459|R|,SMP459,R,,cb_intrinsic,acetylcholine,4,0.0007117475979386315,0.00045793280956013223
SMP460|L|,SMP460,L,,cb_intrinsic,acetylcholine,1,6.423445805383366e-07,6.369504400170933e-07
SMP460|R|,SMP460,R,,cb_intrinsic,acetylcholine,1,1.0325515824067204e-06,1.1122270378312524e-06
SMP461|L|,SMP461,L,,cb_intrinsic,acetylcholine,4,0.0007191092217572565,0.0009094188038023744
SMP461|R|,SMP461,R,,cb_intrinsic,acetylcholine,4,0.00040328224395467876,0.0008441917048318857
SMP467|L|,SMP467,L,,cb_intrinsic,acetylcholine,1,0.0006222175117634881,3.725398045843412e-06
SMP467|R|,SMP467,R,,cb_intrinsic,acetylcholine,1,0.0005664330878697682,0.00044459791894610473
SMP468|L|,SMP468,L,,cb_intrinsic,acetylcholine,3,1.4479666112417662e-05,2.2579065235477063e-05
SMP468|R|,SMP468,R,,cb_intrinsic,acetylcholine,3,1.6383644868607426e-05,2.426637626950852e-05
SMP469|L|,SMP469,L,,cb_intrinsic,acetylcholine,2,0.0002843642976752037,0.0002852071069948264
SMP469|R|,SMP469,R,,cb_intrinsic,acetylcholine,2,0.0006052182750352883,0.0006045508220679507
SMP470|L|,SMP470,L,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP470|R|,SMP470,R,,cb_intrinsic,acetylcholine,1,2.0175567977006393e-07,3.8088976820536417e-07
SMP471|L|,SMP471,L,,cb_intrinsic,acetylcholine,1,0.0007904298915809993,0.0007992940323598406
SMP471|R|,SMP471,R,,cb_intrinsic,acetylcholine,1,0.0013189647380484496,0.0013187678520525804
SMP472|L|,SMP472,L,,cb_intrinsic,acetylcholine,2,0.0002592878132321875,0.0002603003245109708
SMP472|R|,SMP472,R,,cb_intrinsic,acetylcholine,2,0.00016091657367903398,0.00016117966352372824
SMP476|L|,SMP476,L,,cb_intrinsic,acetylcholine,2,0.004241029443994675,0.004223856016954309
SMP476|R|,SMP476,R,,cb_intrinsic,acetylcholine,2,0.0040358473935527646,0.004017377788036067
SMP477|L|,SMP477,L,,cb_intrinsic,acetylcholine,2,0.0008767960811626246,0.0007542271503842623
SMP477|R|,SMP477,R,,cb_intrinsic,acetylcholine,2,0.0009284925236679787,0.0008260812368551437
SMP482|L|,SMP482,L,,cb_intrinsic,acetylcholine,2,8.586918428817815e-08,9.846917314237458e-08
SMP482|R|,SMP482,R,,cb_intrinsic,acetylcholine,2,1.6218030955001027e-05,1.668839132597566e-05
SMP483|L|,SMP483,L,,cb_intrinsic,acetylcholine,2,0.00018802781864675676,0.0
SMP483|R|,SMP483,R,,cb_intrinsic,acetylcholine,2,0.0,0.0
SMP484|L|,SMP484,L,,cb_intrinsic,acetylcholine,2,0.0011548597273484534,0.0012260650072873234
SMP484|R|,SMP484,R,,cb_intrinsic,acetylcholine,1,0.00581096728637521,0.002867258799328535
SMP487|L|,SMP487,L,,cb_intrinsic,acetylcholine,4,0.000555562657704402,0.00038814032313106236
SMP487|R|,SMP487,R,,cb_intrinsic,acetylcholine,4,0.00039497050833245287,0.0003290007948552099
SMP488|L|,SMP488,L,,cb_intrinsic,acetylcholine,1,0.00570112599675913,0.005522398965928689
SMP488|R|,SMP488,R,,cb_intrinsic,acetylcholine,1,0.006364306271985564,0.006153760857536803
SMP489|L|,SMP489,L,,cb_intrinsic,acetylcholine,2,0.004096590019747665,0.0038401830681348624
SMP489|R|,SMP489,R,,cb_intrinsic,acetylcholine,2,0.004837150878153613,0.004706757886652559
SMP490|L|,SMP490,L,,cb_intrinsic,acetylcholine,2,0.004312757943319525,0.0042349153748957105
SMP490|R|,SMP490,R,,cb_intrinsic,acetylcholine,2,0.003016597783546325,0.002962193731165507
SMP491|L|,SMP491,L,,cb_intrinsic,acetylcholine,1,0.0015034656149820174,0.0014630692660078715
SMP491|R|,SMP491,R,,cb_intrinsic,acetylcholine,1,0.002375840844876213,0.0023234050299333186
SMP492|L|,SMP492,L,,cb_intrinsic,acetylcholine,1,1.6051188560226436e-06,2.1410806569390998e-06
SMP492|R|,SMP492,R,,cb_intrinsic,acetylcholine,1,6.490219286361176e-06,8.379268446669701e-06
SMP493|L|,SMP493,L,,cb_intrinsic,acetylcholine,1,0.0,1.0694426411759741e-05
SMP493|R|,SMP493,R,,cb_intrinsic,acetylcholine,1,0.00016320859088211833,1.3758611914414292e-05
SMP494|L|,SMP494,L,,cb_intrinsic,glutamate,1,0.0022036946858310946,0.002181899371689021
SMP494|R|,SMP494,R,,cb_intrinsic,glutamate,1,0.0014413502626070686,0.0011129753587984968
SMP495_a|L|,SMP495_a,L,,cb_intrinsic,glutamate,1,0.004625953324368511,0.00046754530264863476
SMP495_a|R|,SMP495_a,R,,cb_intrinsic,glutamate,1,0.005136291940042586,0.0005759329383438755
SMP495_b|L|,SMP495_b,L,,cb_intrinsic,glutamate,1,4.0005591355922944e-05,3.9606750224507755e-05
SMP495_b|R|,SMP495_b,R,,cb_intrinsic,glutamate,1,7.3341498347971435e-06,7.276366995150856e-06
SMP495_c|L|,SMP495_c,L,,cb_intrinsic,glutamate,1,1.0262260155587837e-06,1.000188412707578e-06
SMP495_c|R|,SMP495_c,R,,cb_intrinsic,glutamate,1,0.0020093130168836863,0.0020075934121730793
SMP496|L|,SMP496,L,,cb_intrinsic,glutamate,1,0.009079518701308102,0.009073585075141555
SMP496|R|,SMP496,R,,cb_intrinsic,glutamate,1,0.010792509191194344,0.010770117661900187
SMP497|L|,SMP497,L,,cb_intrinsic,glutamate,2,0.004652083484539821,0.0008501596796176082
SMP497|R|,SMP497,R,,cb_intrinsic,glutamate,2,0.000502221267666191,0.0004915264391320686
SMP501|L|,SMP501,L,,cb_intrinsic,glutamate,2,0.007226909439283992,0.007173274442005581
SMP501|R|,SMP501,R,,cb_intrinsic,glutamate,2,0.007203102855114391,0.00713669507353442
SMP503|L|,SMP503,L,,cb_intrinsic,unclear,1,0.0002916868314061001,0.0001962422758016643
SMP503|R|,SMP503,R,,cb_intrinsic,unclear,1,0.0005957089957465807,0.00021280905668325003
SMP504|L|,SMP504,L,,cb_intrinsic,acetylcholine,1,0.00011474074084742147,0.00021106682594765767
SMP504|R|,SMP504,R,,cb_intrinsic,acetylcholine,1,9.6328855591283e-06,0.00013345923531346438
SMP505|L|,SMP505,L,,cb_intrinsic,acetylcholine,1,0.003184738226920886,0.003195062649022846
SMP505|R|,SMP505,R,,cb_intrinsic,acetylcholine,1,0.002342133102603884,0.0023467137600477594
SMP506|L|,SMP506,L,,cb_intrinsic,acetylcholine,1,0.0014639329089961605,0.0014543428792476573
SMP506|R|,SMP506,R,,cb_intrinsic,acetylcholine,1,0.0022152002139595676,0.0022067685625714855
SMP507|L|,SMP507,L,,cb_intrinsic,acetylcholine,1,0.0006028579720112184,0.000710638695712225
SMP507|R|,SMP507,R,,cb_intrinsic,acetylcholine,1,0.0013714863787027895,0.0011653527957562854
SMP508|L|,SMP508,L,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP508|R|,SMP508,R,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP509|L|,SMP509,L,,cb_intrinsic,acetylcholine,3,0.0006616598450688317,0.0006614235505015309
SMP509|R|,SMP509,R,,cb_intrinsic,acetylcholine,2,2.4356032397429894e-08,2.693374724145862e-08
SMP510|L|,SMP510,L,,cb_intrinsic,acetylcholine,1,0.0002877165201470414,4.137258869344798e-06
SMP510|R|,SMP510,R,,cb_intrinsic,acetylcholine,1,1.2674960911465325e-07,1.0725927097057775e-06
SMP511|L|,SMP511,L,,cb_intrinsic,acetylcholine,1,0.001774044560079494,0.0017790752904732648
SMP511|R|,SMP511,R,,cb_intrinsic,acetylcholine,1,0.00033573427657817976,9.775761838047412e-05
SMP512|L|,SMP512,L,,cb_intrinsic,acetylcholine,1,0.0019386170619075066,0.0018970929674964443
SMP512|R|,SMP512,R,,cb_intrinsic,acetylcholine,1,0.0017510780263567422,0.0017253054890974306
SMP513|L|,SMP513,L,,cb_intrinsic,acetylcholine,1,0.0007683236578150427,0.0007531871548329638
SMP513|R|,SMP513,R,,cb_intrinsic,acetylcholine,1,0.00046837543031714936,0.00043050005474746194
SMP514|L|,SMP514,L,,cb_intrinsic,acetylcholine,1,1.5580422736598694e-09,2.350624182709264e-09
SMP514|R|,SMP514,R,,cb_intrinsic,acetylcholine,1,2.82956006978808e-07,3.48038818430284e-07
SMP516|L|,SMP516,L,,cb_intrinsic,acetylcholine,2,4.013719180532575e-09,4.013719180532575e-09
SMP516|R|,SMP516,R,,cb_intrinsic,acetylcholine,2,1.4469019992791963e-09,1.4469019992791963e-09
SMP517|L|,SMP517,L,,cb_intrinsic,acetylcholine,2,0.0,0.0
SMP517|R|,SMP517,R,,cb_intrinsic,acetylcholine,2,9.50040550043746e-05,7.39592290296474e-05
SMP518|L|,SMP518,L,,cb_intrinsic,acetylcholine,2,0.00018561618351135,0.0001813029696716158
SMP518|R|,SMP518,R,,cb_intrinsic,acetylcholine,2,0.0005643018838858295,0.00035371301124479087
SMP519|L|,SMP519,L,,cb_intrinsic,acetylcholine,2,0.0,1.2769848302575728e-05
SMP519|R|,SMP519,R,,cb_intrinsic,acetylcholine,2,0.0,0.0
SMP520|L|,SMP520,L,,cb_intrinsic,acetylcholine,2,1.0543634210612769e-09,1.0543634210612769e-09
SMP520|R|,SMP520,R,,cb_intrinsic,acetylcholine,2,5.840153282348529e-07,5.80002209119269e-07
SMP521|L|,SMP521,L,,cb_intrinsic,acetylcholine,1,0.0015033800289858616,0.0014722992125666323
SMP521|R|,SMP521,R,,cb_intrinsic,acetylcholine,1,0.0003090590235698224,0.0002955339107851379
SMP522|R|,SMP522,R,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP523|L|,SMP523,L,,cb_intrinsic,acetylcholine,4,1.0608471705071944e-05,2.674908448081679e-05
SMP523|R|,SMP523,R,,cb_intrinsic,acetylcholine,4,0.00025414057578481623,0.0
SMP525|L|,SMP525,L,,cb_intrinsic,acetylcholine,1,0.0005182628650612571,0.0005248242196630472
SMP525|R|,SMP525,R,,cb_intrinsic,acetylcholine,1,0.0005644963718546013,0.0005653940637317359
SMP526|R|,SMP526,R,,cb_intrinsic,acetylcholine,1,0.0002158127829868816,9.589528058318997e-05
SMP527|L|,SMP527,L,,cb_intrinsic,acetylcholine,1,0.012699161170684327,0.012664977287746572
SMP527|R|,SMP527,R,,cb_intrinsic,acetylcholine,1,0.013995087941972243,0.013939343792349871
SMP528|L|,SMP528,L,,cb_intrinsic,glutamate,1,0.0006361478283011753,0.00041260225842376164
SMP528|R|,SMP528,R,,cb_intrinsic,glutamate,1,0.0013803409302791132,0.0012157535960366978
SMP529|L|,SMP529,L,,cb_intrinsic,acetylcholine,1,0.005808212434271525,0.005782178836781933
SMP529|R|,SMP529,R,,cb_intrinsic,acetylcholine,1,0.001988916654908655,0.001967788775288523
SMP530_a|L|,SMP530_a,L,,cb_intrinsic,glutamate,1,0.001186707262210666,0.0008409524803433381
SMP530_a|R|,SMP530_a,R,,cb_intrinsic,glutamate,1,0.000795734945285134,0.0005299425877351378
SMP530_b|L|,SMP530_b,L,,cb_intrinsic,glutamate,1,0.002682779942431516,0.002669888000469133
SMP530_b|R|,SMP530_b,R,,cb_intrinsic,glutamate,1,0.0020686886153037398,0.00206283349117915
SMP531|L|,SMP531,L,,cb_intrinsic,glutamate,1,0.00549592883377764,0.0006486360992416288
SMP531|R|,SMP531,R,,cb_intrinsic,glutamate,1,0.005437313058633656,0.0009514546604081118
SMP532_a|L|,SMP532_a,L,,cb_intrinsic,glutamate,1,0.0,0.0
SMP532_a|R|,SMP532_a,R,,cb_intrinsic,glutamate,1,0.0,0.0
SMP532_b|L|,SMP532_b,L,,cb_intrinsic,glutamate,1,0.0004366691304698274,0.0001706507134179291
SMP532_b|R|,SMP532_b,R,,cb_intrinsic,glutamate,1,0.0,0.0
SMP533|L|,SMP533,L,,cb_intrinsic,glutamate,2,0.0005824372899770926,3.1621126012984076e-09
SMP533|R|,SMP533,R,,cb_intrinsic,glutamate,1,0.0007276588151144379,1.0703313205857066e-06
SMP535|L|,SMP535,L,,cb_intrinsic,glutamate,2,0.0,0.0
SMP535|R|,SMP535,R,,cb_intrinsic,glutamate,2,0.0,0.0
SMP537|L|,SMP537,L,,cb_intrinsic,glutamate,2,1.6523578295503807e-06,1.969197136316787e-06
SMP537|R|,SMP537,R,,cb_intrinsic,glutamate,2,0.0,0.0
SMP538|L|,SMP538,L,,cb_intrinsic,glutamate,1,0.00015154334654271902,0.00011226977392767519
SMP538|R|,SMP538,R,,cb_intrinsic,glutamate,1,0.0,0.0
SMP539|L|,SMP539,L,,cb_intrinsic,glutamate,2,0.0,0.0
SMP539|R|,SMP539,R,,cb_intrinsic,glutamate,2,0.0,9.546948190067618e-06
SMP540|L|,SMP540,L,,cb_intrinsic,glutamate,2,9.729974285771637e-05,0.0003629877883457443
SMP540|R|,SMP540,R,,cb_intrinsic,glutamate,2,0.0,0.0
SMP541|L|,SMP541,L,,cb_intrinsic,glutamate,1,0.0001364991281333886,0.00014760523228605547
SMP541|R|,SMP541,R,,cb_intrinsic,glutamate,1,0.00010822879985475847,0.0001376436042320534
SMP542|L|,SMP542,L,,cb_intrinsic,glutamate,1,0.002211779441647707,0.002168454314980204
SMP542|R|,SMP542,R,,cb_intrinsic,glutamate,1,0.0015053799013167624,0.001488339497014271
SMP543|L|,SMP543,L,,cb_intrinsic,gaba,1,0.006836859683366632,0.006833566456461276
SMP543|R|,SMP543,R,,cb_intrinsic,gaba,1,0.005675488309544235,0.005657140782007203
SMP544|L|,SMP544,L,,cb_intrinsic,gaba,1,0.0031478967982867707,0.0031384040224170383
SMP544|R|,SMP544,R,,cb_intrinsic,gaba,1,0.0012369582779969766,0.0012458222046472693
SMP545|L|,SMP545,L,,cb_intrinsic,gaba,1,0.0010733520878753,0.000574021308726479
SMP545|R|,SMP545,R,,cb_intrinsic,gaba,1,0.0011495617487804646,0.0007002465395889154
SMP546|L|,SMP546,L,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP546|R|,SMP546,R,,cb_intrinsic,acetylcholine,1,9.997807921125409e-05,3.334554379776955e-05
SMP547|L|,SMP547,L,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP547|R|,SMP547,R,,cb_intrinsic,acetylcholine,1,5.141428851273615e-06,0.0
SMP548|L|,SMP548,L,,cb_intrinsic,acetylcholine,1,0.0013427394952957433,0.0009725540096349158
SMP548|R|,SMP548,R,,cb_intrinsic,acetylcholine,1,0.004169202223606351,0.0037841978107315743
SMP549|L|,SMP549,L,,cb_intrinsic,acetylcholine,1,0.0015294478364512156,2.0350176224612905e-08
SMP549|R|,SMP549,R,,cb_intrinsic,acetylcholine,1,0.0012614543628948237,0.0002379361300905113
SMP550|L|,SMP550,L,,cb_intrinsic,acetylcholine,1,3.8508628196047e-09,3.876596172662563e-09
SMP550|R|,SMP550,R,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP551|L|,SMP551,L,,cb_intrinsic,acetylcholine,1,5.888329958201773e-06,0.0
SMP551|R|,SMP551,R,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP552|L|,SMP552,L,,cb_intrinsic,glutamate,1,0.005944430495896731,0.0027497415495206447
SMP552|R|,SMP552,R,,cb_intrinsic,glutamate,1,0.0035251490589453503,0.0027439715298848066
SMP553|L|,SMP553,L,,cb_intrinsic,glutamate,1,0.0016743132362598036,0.0010225285584930552
SMP553|R|,SMP553,R,,cb_intrinsic,glutamate,1,0.0030835939340914387,0.002042599314906981
SMP554|L|,SMP554,L,,cb_intrinsic,gaba,1,0.00025879866386368784,0.00010422834335190498
SMP554|R|,SMP554,R,,cb_intrinsic,gaba,1,0.0005343388268673359,9.542900376689211e-05
SMP555|L|,SMP555,L,,cb_intrinsic,acetylcholine,1,0.0007067090389597002,0.0007145246071775256
SMP555|R|,SMP555,R,,cb_intrinsic,acetylcholine,1,0.0026304859424094293,0.002642588585568863
SMP556|L|,SMP556,L,,cb_intrinsic,acetylcholine,1,0.0030204235812183633,0.0030336764448556782
SMP556|R|,SMP556,R,,cb_intrinsic,acetylcholine,1,0.0005374674647711306,0.0005450197001608068
SMP560|L|,SMP560,L,,cb_intrinsic,acetylcholine,1,1.2316464280252502e-09,1.2316464280252502e-09
SMP560|R|,SMP560,R,,cb_intrinsic,acetylcholine,1,0.0003062954107324686,0.0003413362237728335
SMP561|L|,SMP561,L,,cb_intrinsic,acetylcholine,1,0.0013083936694982233,0.0005457446558169334
SMP561|R|,SMP561,R,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP562|L|,SMP562,L,,cb_intrinsic,acetylcholine,1,0.0005946226175417549,0.0005546229927473145
SMP562|R|,SMP562,R,,cb_intrinsic,acetylcholine,1,0.0002901869554827841,0.00014959772451669968
SMP565|L|,SMP565,L,,cb_intrinsic,acetylcholine,2,0.00035930905098959735,0.00017151757659825663
SMP565|R|,SMP565,R,,cb_intrinsic,acetylcholine,1,0.00034564476121328125,0.0003619461326339789
SMP566|L|,SMP566,L,,cb_intrinsic,acetylcholine,3,0.00026120937664534337,2.7524960991831822e-05
SMP566|R|,SMP566,R,,cb_intrinsic,acetylcholine,3,6.073708330953755e-10,6.073708330953755e-10
SMP567|L|,SMP567,L,,cb_intrinsic,acetylcholine,2,8.14324633947075e-07,7.886113412985999e-07
SMP567|R|,SMP567,R,,cb_intrinsic,acetylcholine,2,0.0007398620203822126,0.0004869742572310403
SMP568_a|L|,SMP568_a,L,,cb_intrinsic,acetylcholine,4,1.1138485968377089e-05,1.1268703777207684e-05
SMP568_a|R|,SMP568_a,R,,cb_intrinsic,acetylcholine,4,2.3495851216080748e-08,2.5301834142675722e-08
SMP568_b|L|,SMP568_b,L,,cb_intrinsic,acetylcholine,3,4.609298860276007e-11,4.609298860276007e-11
SMP568_b|R|,SMP568_b,R,,cb_intrinsic,acetylcholine,3,3.753052661718325e-10,3.832079314909163e-10
SMP568_c|L|,SMP568_c,L,,cb_intrinsic,acetylcholine,2,9.856879875292271e-05,3.288899194681064e-05
SMP568_c|R|,SMP568_c,R,,cb_intrinsic,acetylcholine,2,0.0005130784766632417,3.9770808796359774e-05
SMP568_d|L|,SMP568_d,L,,cb_intrinsic,acetylcholine,2,0.0,0.0
SMP568_d|R|,SMP568_d,R,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP569|L|,SMP569,L,,cb_intrinsic,acetylcholine,2,0.00968949848131245,0.0096738289439291
SMP569|R|,SMP569,R,,cb_intrinsic,acetylcholine,2,0.004805313950425889,0.004796389948318082
SMP570|L|,SMP570,L,,cb_intrinsic,acetylcholine,2,0.009236625568135351,0.009227911947533224
SMP570|R|,SMP570,R,,cb_intrinsic,acetylcholine,3,0.006041553411097787,0.006034986500616459
SMP571|L|,SMP571,L,,cb_intrinsic,acetylcholine,1,0.051598730926916796,0.051532843306256834
SMP571|R|,SMP571,R,,cb_intrinsic,acetylcholine,1,0.049028899949858595,0.048993309661062884
SMP572|L|,SMP572,L,,cb_intrinsic,acetylcholine,2,0.052360887812235274,0.05234128669897849
SMP572|R|,SMP572,R,,cb_intrinsic,acetylcholine,2,0.04297678694899314,0.0429338739860906
SMP573|L|,SMP573,L,,cb_intrinsic,acetylcholine,1,0.008582603008244327,0.006239400030274668
SMP573|R|,SMP573,R,,cb_intrinsic,acetylcholine,1,0.0027878466855978242,0.002769189317922922
SMP577|L|,SMP577,L,,cb_intrinsic,acetylcholine,1,0.0005336795790400181,0.0004987210214807514
SMP577|R|,SMP577,R,,cb_intrinsic,acetylcholine,1,0.0008897843522546512,0.0008512389929387252
SMP578|L|,SMP578,L,,cb_intrinsic,gaba,3,0.0,0.0
SMP578|R|,SMP578,R,,cb_intrinsic,gaba,3,0.0,0.0
SMP579|L|,SMP579,L,,cb_intrinsic,unclear,1,0.012655499267603065,0.012599898281202743
SMP579|R|,SMP579,R,,cb_intrinsic,unclear,1,0.00937803864106038,0.00932701624241068
SMP580|L|,SMP580,L,,cb_intrinsic,acetylcholine,1,0.0007832197913232582,0.0007780578721159131
SMP580|R|,SMP580,R,,cb_intrinsic,acetylcholine,1,0.0014006629542405494,0.000840835178766458
SMP581|L|,SMP581,L,,cb_intrinsic,acetylcholine,3,0.0021619539586172597,0.0021145821194977865
SMP581|R|,SMP581,R,,cb_intrinsic,acetylcholine,3,0.00048015563759456017,0.0004900671708145917
SMP582|L|,SMP582,L,,cb_intrinsic,acetylcholine,1,0.0001886873892048271,0.0001720690694835943
SMP582|R|,SMP582,R,,cb_intrinsic,acetylcholine,1,1.3252153915001449e-05,6.476405827499116e-05
SMP583|L|,SMP583,L,,cb_intrinsic,glutamate,1,0.014224773942145169,0.014161668763060726
SMP583|R|,SMP583,R,,cb_intrinsic,glutamate,1,0.00823561623995104,0.008186384887563639
SMP586|L|,SMP586,L,,cb_intrinsic,acetylcholine,1,6.457815406194723e-05,6.429550921250236e-05
SMP586|R|,SMP586,R,,cb_intrinsic,acetylcholine,1,4.2345412296287e-05,2.2124322146310218e-05
SMP588|L|,SMP588,L,,cb_intrinsic,unclear,2,0.000642146718515227,0.000391802520310366
SMP588|R|,SMP588,R,,cb_intrinsic,unclear,2,0.0018335024215477887,0.0007611686513495327
SMP589|L|,SMP589,L,,cb_intrinsic,unclear,1,0.0008116576352638313,0.00010990907665578177
SMP589|R|,SMP589,R,,cb_intrinsic,unclear,1,0.0005870004489923616,6.500141278286598e-05
SMP590_a|L|,SMP590_a,L,,cb_intrinsic,unclear,3,5.084562479259873e-05,5.0923269463985224e-05
SMP590_a|R|,SMP590_a,R,,cb_intrinsic,unclear,2,1.976108968446353e-06,1.98953126016261e-06
SMP590_b|L|,SMP590_b,L,,cb_intrinsic,unclear,3,0.00043457436229883673,9.252673331935159e-05
SMP590_b|R|,SMP590_b,R,,cb_intrinsic,unclear,3,9.560198067357127e-05,3.991168993489209e-05
SMP591|L|,SMP591,L,,cb_intrinsic,unclear,4,3.2313254095179027e-06,3.5483601677645233e-06
SMP591|R|,SMP591,R,,cb_intrinsic,unclear,4,1.448637511596823e-07,1.4840968183219563e-07
SMP592|L|,SMP592,L,,cb_intrinsic,unclear,3,2.208050653714432e-08,2.374728944403852e-08
SMP592|R|,SMP592,R,,cb_intrinsic,unclear,4,0.0003752999686366439,0.0003355515326202206
SMP593|L|,SMP593,L,,cb_intrinsic,gaba,1,0.012993404491377742,0.012971112325147994
SMP593|R|,SMP593,R,,cb_intrinsic,gaba,1,0.011390313590172924,0.011375458992158565
SMP594|L|,SMP594,L,,cb_intrinsic,gaba,1,5.5954378977468065e-06,6.344502165165006e-06
SMP594|R|,SMP594,R,,cb_intrinsic,gaba,1,4.747295048660572e-06,5.512118103236312e-06
SMP595|L|,SMP595,L,,cb_intrinsic,glutamate,1,0.00104500768763567,0.001001821662780639
SMP595|R|,SMP595,R,,cb_intrinsic,glutamate,1,0.0009014956468584063,0.0008456429815267332
SMP596|L|,SMP596,L,,cb_intrinsic,acetylcholine,1,0.006312221971767133,0.006272262390999299
SMP596|R|,SMP596,R,,cb_intrinsic,acetylcholine,1,0.004440748520972274,0.00438750072969677
SMP597|L|,SMP597,L,,cb_intrinsic,acetylcholine,1,0.0006571968667296659,0.0005886009033541138
SMP597|R|,SMP597,R,,cb_intrinsic,acetylcholine,1,0.0008218524930115888,0.000724151948448546
SMP598|L|,SMP598,L,,cb_intrinsic,glutamate,1,8.753255502596232e-06,8.827458487344856e-06
SMP598|R|,SMP598,R,,cb_intrinsic,glutamate,1,0.00015189800301929114,7.654065346687142e-05
SMP599|L|,SMP599,L,,cb_intrinsic,glutamate,1,0.00032589058568372234,0.0002778256819012882
SMP599|R|,SMP599,R,,cb_intrinsic,glutamate,1,7.861819109617923e-05,0.00012065137289290586
SMP600|L|,SMP600,L,,cb_intrinsic,acetylcholine,1,7.344717293651397e-09,7.344717293651397e-09
SMP600|R|,SMP600,R,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP603|L|,SMP603,L,,cb_intrinsic,acetylcholine,1,2.7650700664175743e-10,3.1332096788599466e-10
SMP603|R|,SMP603,R,,cb_intrinsic,acetylcholine,1,5.119477196570664e-05,0.0
SMP604|L|,SMP604,L,,cb_intrinsic,glutamate,1,0.008029230541719624,0.008010843487479774
SMP604|R|,SMP604,R,,cb_intrinsic,glutamate,1,0.0032456582390524755,0.003230705315597013
SMP700m|L|,SMP700m,L,,cb_intrinsic,acetylcholine,2,0.0005684398265501071,0.0003702385000871145
SMP700m|R|,SMP700m,R,,cb_intrinsic,acetylcholine,2,0.0006821052272956111,0.000624918507322896
SMP702m|L|,SMP702m,L,,cb_intrinsic,glutamate,2,0.00709686220251053,0.00707438954321628
SMP702m|R|,SMP702m,R,,cb_intrinsic,glutamate,2,0.008965442260249137,0.008929329412456447
SMP703m|L|,SMP703m,L,,cb_intrinsic,glutamate,7,0.00031708295468146436,0.0003184361331157289
SMP703m|R|,SMP703m,R,,cb_intrinsic,glutamate,7,0.0003370475738215089,0.00012267867962144626
SMP705m|L|,SMP705m,L,,cb_intrinsic,glutamate,4,0.0007672979303596062,0.0007681707220639069
SMP705m|R|,SMP705m,R,,cb_intrinsic,glutamate,4,0.0017882378822234551,0.0017881216965819147
SMP709m|L|,SMP709m,L,,cb_intrinsic,acetylcholine,1,0.0003880705715218746,5.89740762955867e-06
SMP709m|R|,SMP709m,R,,cb_intrinsic,acetylcholine,1,0.0001266307216689045,5.986437555640137e-05
SMP710m|L|,SMP710m,L,,cb_intrinsic,acetylcholine,4,3.9279153345761e-07,3.725250502750617e-07
SMP710m|R|,SMP710m,R,,cb_intrinsic,acetylcholine,3,2.1775135446902273e-09,2.1775135446902273e-09
SMP711m|L|,SMP711m,L,,cb_intrinsic,acetylcholine,1,0.0003395539014638512,0.00033726083514549484
SMP711m|R|,SMP711m,R,,cb_intrinsic,acetylcholine,1,0.0014352692901102894,0.0014393802908031971
SMP712m|L|,SMP712m,L,,cb_intrinsic,unclear,1,2.7570635905469195e-06,3.78417793566228e-06
SMP712m|R|,SMP712m,R,,cb_intrinsic,unclear,1,1.1869800486778703e-08,1.1763687833216164e-08
